  0.31945333333333337        7.5714408792020405E-018   3.0315339457742552E-018
  0.27643000000000001       -3.4866141213142849E-038  -6.8378930099756407E-018
  0.38917666666666667       -6.7254119706248791E-038   2.6428332856043528E-018
  0.36739666666666670       -7.4652327547060206E-018  -3.7326163773530103E-018
  0.39995000000000003       -5.3714941192750335E-061   1.1349205267518892E-018
  0.39995000000000003        2.1484364836038504E-018   7.7621089230474004E-039
  0.39947000000000005        6.8336804741446243E-018  -6.8336804741446243E-018
  0.39995000000000003       -9.8693331481099409E-060   2.7925476417353929E-018
  0.39995000000000003        0.0000000000000000        1.4055348102278509E-038
  0.39995000000000003       -1.0809839142313748E-017  -3.2302839624492254E-018
  0.39995000000000003        8.5843479588795247E-018  -8.7844645301402190E-038
  0.39995000000000003       -2.2289329975513912E-037  -7.0707747925578338E-018
  0.39995000000000003       -2.1125088316953172E-060   3.7480434852628510E-018
  0.39995000000000003       -1.3726333978255846E-037  -1.6565719175763505E-018
  0.39995000000000003        1.5013956005587083E-017   1.4135608071811558E-055
  0.39995000000000003        9.5474351969744993E-018  -7.1605763977308737E-018
  0.39995000000000003       -3.2848727367181702E-038   2.1861945956501505E-018
  0.39995000000000003       -7.5982604696768531E-018  -3.8459122447443679E-038
  0.39995000000000003       -9.3432498204209194E-018   0.0000000000000000     
  0.39995000000000003        1.2311595216135223E-059  -2.0548596103341298E-018
  0.39995000000000003       -1.5962763251815765E-038   3.6276529283840995E-018
  0.39995000000000003       -2.9742082918731225E-060   1.9525196729909468E-018
  0.39995000000000003        4.8777420695655481E-018   2.0858376980729416E-038
  0.39995000000000003        9.8423792309018561E-038   9.6331396474420721E-018
  0.39995000000000003        3.9605193723314741E-039   6.7661492589712873E-039
  0.39995000000000003        9.9246624222346496E-018  -7.4434968166759876E-018
  0.39995000000000003       -1.4208066959484843E-037  -2.1594682914068772E-018
  0.39995000000000003        0.0000000000000000        2.6483916737142907E-018
  0.39995000000000003        4.0806001713938443E-060   1.9164410522620497E-018
  0.39995000000000003       -1.0787522922965055E-017   5.3937614614825275E-018
  0.39995000000000003        0.0000000000000000       -3.6857878133732131E-038
  0.39995000000000003        0.0000000000000000       -5.1484539093367956E-018
  0.39995000000000003        1.8012403025392760E-060  -2.0787352536550353E-018
  0.39995000000000003        0.0000000000000000       -3.4128685468975606E-018
  0.39893666666666666        7.4927205968414311E-059  -7.5451865321259615E-018
  0.39995000000000003        0.0000000000000000        1.2965812697661249E-017
  0.35551333333333335       -6.7335710044139435E-038   6.8197429406246528E-018
  0.38481666666666670        1.3410433818747048E-018   8.0156131123068134E-038
  0.39806000000000002       -1.5991565018262240E-038  -2.3168426364451269E-018
  0.26896666666666669       -2.8928135801966713E-018  -5.7856271603933426E-018
  0.30354666666666669       -6.8770169278736584E-018  -3.4385084639368292E-018
  0.39995000000000003        1.0446668860669778E-017   6.9644459071131865E-018
  0.39995000000000003       -5.3138556975855842E-018  -1.0627711395171168E-017
  0.39995000000000003       -5.2940750954359607E-038   8.1041499910674693E-018
  0.31004666666666669        9.7259620883399619E-018   4.8629810441699810E-018
  0.36215000000000003        6.2011367590664899E-038   4.2689146435549519E-018
  0.39995000000000003       -1.3939828332588248E-037   6.1371600574508649E-018
  0.39995000000000003        3.4965504288366111E-018   3.7761934816275546E-038
  0.39995000000000003        9.9172629156080378E-018  -4.9586314578040189E-018
  0.39288666666666666        2.2020807481314448E-018  -8.8083229925257793E-018
  0.37110666666666670        0.0000000000000000        0.0000000000000000     
  0.39995000000000003       -1.3257008878906759E-017   9.6414610028412794E-018
  0.39995000000000003       -1.1260005846475206E-037  -9.3418166282949384E-018
  0.39995000000000003       -2.0132667992525478E-037   6.2310676966516749E-018
  0.39995000000000003       -1.4325029536978281E-017  -7.2744290617467840E-018
  0.33979000000000004        1.1610640105107091E-017  -5.0594271455870881E-038
  0.29305666666666669       -8.8044312280165432E-018  -4.4022156140082716E-018
  0.39995000000000003        0.0000000000000000        1.2037340532357456E-017
  0.39995000000000003        0.0000000000000000       -8.1959411226573502E-018
  0.39995000000000003       -3.0363890319399606E-018   0.0000000000000000     
  0.39995000000000003       -7.6185565891501363E-018   7.6185565891501363E-018
  0.39995000000000003       -1.3348945927207151E-018   0.0000000000000000     
  0.39995000000000003       -8.0743669901303654E-018   8.0743669901303654E-018
  0.26152000000000003        3.5318715745160435E-018   0.0000000000000000     
  0.39995000000000003        4.4411137631675908E-018   1.2631002246776481E-037
  0.39995000000000003        7.2493078749829473E-018  -7.2493078749829473E-018
  0.39995000000000003       -3.4628466584939897E-018   1.3851386633975959E-017
  0.39995000000000003        1.7072251148376789E-038   1.1616282574105294E-038
  0.39995000000000003       -9.0843899266742798E-018   3.4066462225028551E-018
  0.39995000000000003       -1.4615304577063299E-017  -7.3076522885316496E-018
  0.39995000000000003        4.6327176194941300E-018  -9.2654352389882600E-018
  0.39907333333333334       -3.1794901578849929E-018  -8.1440594196871287E-038
  0.39995000000000003        0.0000000000000000       -6.2041761224720367E-018
  0.39995000000000003        1.6780946988684724E-017   8.3904734943423620E-018
  0.39995000000000003       -6.9588854196345173E-018  -6.9588854196345173E-018
  0.39995000000000003       -7.0890021469924310E-018   7.0890021469924310E-018
  0.39995000000000003       -1.1525421941400619E-017  -5.7627109707003095E-018
  0.39995000000000003        1.4306142644018388E-017   5.8118704491324697E-018
  0.39995000000000003        3.3666479161803683E-018   2.1885332303026862E-038
  0.39336666666666670        7.4849959555256972E-018  -2.1988278933933825E-037
  0.39995000000000003       -8.8835963933254864E-018   0.0000000000000000     
  0.39995000000000003        6.9125891849138993E-018  -2.2842125044883745E-038
  0.37441333333333338       -9.6882953675334454E-018   0.0000000000000000     
  0.39809333333333335        6.9782292929359861E-018   3.4891146464679930E-018
  0.39995000000000003        1.8537835422498587E-018  -7.4151341689994346E-018
  0.39995000000000003        1.3869767696282831E-037   0.0000000000000000     
  0.39995000000000003       -6.5237094267552997E-018  -1.3047418853510599E-017
  0.39995000000000003       -1.1351486335185999E-017   1.1351486335185999E-017
  0.39995000000000003        1.2104359614896784E-017  -4.8161767538906819E-037
  0.27093333333333336        3.9126870421049780E-018  -5.7236004843546069E-038
  0.29962666666666671        2.5475490795370702E-037  -4.6460842323133247E-018
  0.39995000000000003       -2.6082724270372685E-037  -1.8186133166600964E-017
